,age,job,marital,education,default,housing_loan,personal_loan,last_contact_month,day_of_week,num_contact_compaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,term_deposit
3326,35,self-employed,married,university.degree,no,yes,no,jun,thu,1,0,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
3327,33,admin.,single,university.degree,no,yes,no,nov,wed,2,0,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
3328,35,admin.,married,high.school,no,yes,no,may,fri,1,0,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,no
3329,32,management,single,university.degree,no,no,no,jul,fri,4,16,1,success,-1.7,94.215,-40.3,0.896,4991.6,no
3330,39,entrepreneur,single,university.degree,no,yes,no,may,thu,9,0,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
3331,53,blue-collar,married,high.school,no,yes,yes,apr,mon,4,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
3332,26,admin.,single,high.school,no,no,no,jul,fri,3,0,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
3333,25,self-employed,single,university.degree,no,no,no,jun,mon,7,0,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
3334,39,blue-collar,married,basic.9y,no,no,no,may,tue,1,0,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
3335,33,admin.,married,university.degree,no,yes,yes,aug,thu,2,0,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
3336,63,management,married,basic.4y,no,yes,no,nov,tue,4,0,2,failure,-3.4,92.649,-30.1,0.715,5017.5,yes
3337,59,retired,married,basic.4y,no,no,yes,jul,thu,3,0,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
3338,52,self-employed,single,professional.course,no,no,yes,nov,thu,1,0,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
3339,25,blue-collar,single,basic.9y,no,yes,yes,jul,wed,2,0,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
3340,29,blue-collar,married,basic.9y,no,no,no,may,wed,1,6,1,success,-1.8,92.893,-46.2,1.281,5099.1,no
3341,48,entrepreneur,married,basic.9y,no,no,no,may,wed,2,0,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
3342,35,admin.,married,university.degree,no,yes,no,may,wed,2,0,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
3343,39,technician,married,professional.course,no,yes,no,jul,thu,1,0,1,failure,-1.7,94.215,-40.3,0.81,4991.6,no
3344,31,admin.,single,university.degree,no,no,no,may,fri,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
3345,28,blue-collar,single,professional.course,no,yes,no,may,mon,1,0,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
3346,40,self-employed,married,high.school,no,no,no,jul,mon,1,0,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
3347,39,admin.,married,university.degree,no,no,no,jun,mon,3,0,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
3348,41,blue-collar,married,basic.4y,no,yes,no,jul,tue,3,0,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,no
3349,39,housemaid,married,professional.course,no,yes,no,aug,fri,1,0,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
3350,30,self-employed,married,professional.course,no,yes,no,may,tue,5,0,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
3351,40,management,married,basic.9y,no,yes,yes,jun,fri,1,0,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,no
3352,32,technician,married,professional.course,no,yes,yes,jul,mon,4,0,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
3353,37,admin.,divorced,university.degree,no,yes,yes,aug,tue,2,0,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
3354,52,admin.,married,university.degree,no,no,no,may,thu,1,0,0,nonexistent,-1.8,93.876,-40.0,0.677,5008.7,yes
3356,43,blue-collar,married,high.school,no,yes,no,may,wed,1,0,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
3357,31,admin.,single,university.degree,no,yes,no,aug,tue,1,0,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
3358,45,housemaid,divorced,university.degree,no,no,no,may,tue,6,0,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
3359,47,blue-collar,divorced,basic.4y,no,yes,no,aug,mon,7,0,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
3360,58,admin.,divorced,university.degree,no,yes,no,may,wed,1,0,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
3361,33,technician,single,high.school,no,yes,no,jul,fri,1,0,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
3362,28,blue-collar,single,university.degree,no,no,no,may,wed,2,0,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
3363,47,admin.,married,university.degree,no,no,no,jun,thu,2,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
3364,38,blue-collar,single,high.school,no,no,no,mar,tue,3,6,2,success,-1.8,93.369,-34.8,0.652,5008.7,yes
3365,60,management,married,university.degree,no,yes,no,jun,thu,2,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
3366,28,admin.,single,university.degree,no,yes,no,may,fri,3,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
3367,33,self-employed,single,university.degree,no,yes,no,mar,mon,2,0,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7,yes
3368,41,entrepreneur,divorced,basic.9y,no,yes,yes,jul,thu,1,0,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
3369,33,student,single,N/A,no,yes,yes,aug,tue,1,0,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
3370,41,management,married,high.school,no,yes,no,may,tue,2,0,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
3371,30,student,single,N/A,no,yes,no,apr,wed,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
3372,54,self-employed,divorced,high.school,no,no,no,jul,mon,4,0,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
3373,46,technician,single,professional.course,no,no,no,aug,thu,1,0,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
3374,32,blue-collar,married,high.school,no,no,no,jul,wed,2,0,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
3375,42,technician,single,university.degree,no,yes,no,may,mon,2,0,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
3376,29,admin.,single,university.degree,no,no,no,oct,mon,2,0,1,failure,-3.4,92.431,-26.9,0.731,5017.5,no
3377,41,blue-collar,married,N/A,no,no,no,jul,wed,4,0,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
3378,24,blue-collar,single,basic.6y,no,no,no,jul,wed,1,0,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
3379,44,technician,divorced,N/A,no,no,no,jul,tue,3,0,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
3380,58,retired,married,basic.4y,no,yes,no,jun,tue,2,0,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,no
3381,31,admin.,married,high.school,no,no,yes,may,thu,2,0,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
3382,34,services,single,basic.9y,no,no,no,may,wed,1,0,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
3383,44,admin.,married,high.school,no,yes,no,jul,wed,1,0,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
3384,59,blue-collar,married,basic.4y,no,no,no,may,thu,2,0,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
3385,34,technician,single,university.degree,no,no,no,aug,thu,2,0,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
3386,48,management,married,university.degree,no,yes,no,nov,mon,1,4,1,success,-0.1,93.2,-42.0,4.191,5195.8,no
3387,47,admin.,single,university.degree,no,no,no,nov,tue,1,0,0,nonexistent,-3.4,92.649,-30.1,0.72,5017.5,no
3388,54,housemaid,married,basic.4y,no,no,no,jul,tue,4,0,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
3389,44,blue-collar,married,high.school,no,yes,no,apr,thu,1,0,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
3390,31,management,single,university.degree,no,yes,no,jun,fri,4,0,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
3391,34,blue-collar,married,professional.course,no,yes,no,may,mon,2,0,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
3393,38,technician,single,university.degree,no,yes,yes,may,thu,3,0,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
3394,56,admin.,married,N/A,no,yes,no,jun,tue,2,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
3395,26,technician,single,professional.course,no,yes,no,apr,fri,2,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
3396,31,technician,divorced,high.school,no,no,no,aug,fri,3,0,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
3397,31,admin.,single,university.degree,no,yes,no,jun,tue,1,0,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
3398,57,blue-collar,married,basic.4y,no,no,no,aug,thu,9,0,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
3399,36,blue-collar,married,basic.9y,no,no,yes,jul,fri,3,0,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
3401,46,self-employed,married,basic.9y,no,yes,yes,may,mon,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
3402,24,student,single,N/A,no,yes,no,sep,wed,1,17,4,failure,-1.1,94.199,-37.5,0.886,4963.6,no
3403,37,blue-collar,single,professional.course,no,no,no,may,mon,1,0,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,no
3404,33,technician,married,professional.course,no,yes,no,aug,fri,1,0,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
3405,41,technician,single,high.school,no,yes,no,aug,wed,3,0,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
3406,53,housemaid,married,basic.4y,no,no,no,may,mon,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
3407,51,admin.,divorced,high.school,no,yes,no,aug,tue,1,0,1,failure,-2.9,92.201,-31.4,0.838,5076.2,no
3408,36,housemaid,divorced,university.degree,no,no,no,may,thu,5,0,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
3409,47,admin.,married,university.degree,no,yes,no,aug,wed,3,0,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
3410,44,technician,divorced,professional.course,no,yes,no,may,thu,3,0,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
3411,45,services,married,professional.course,no,yes,yes,jul,mon,1,0,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
3412,38,blue-collar,married,high.school,no,no,no,apr,mon,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
3413,36,technician,single,professional.course,no,no,no,may,fri,3,0,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
3414,30,blue-collar,single,professional.course,no,yes,no,nov,tue,2,0,0,nonexistent,-1.1,94.767,-50.8,1.049,4963.6,no
3415,55,management,married,university.degree,no,no,no,aug,thu,5,0,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
3416,45,blue-collar,married,basic.9y,no,yes,no,jul,wed,1,0,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
3417,58,retired,divorced,university.degree,no,yes,no,apr,wed,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes
3418,33,management,single,university.degree,no,no,yes,may,fri,11,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
3419,36,admin.,single,university.degree,no,yes,no,aug,mon,7,0,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
3420,33,self-employed,single,high.school,no,yes,yes,may,tue,1,0,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
3421,44,services,divorced,high.school,no,yes,yes,nov,mon,1,0,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
3422,30,services,single,high.school,no,yes,no,aug,thu,2,0,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,yes
3423,25,student,single,high.school,no,no,no,jun,mon,2,0,0,nonexistent,-1.7,94.055,-39.8,0.72,4991.6,yes
3424,56,admin.,married,basic.4y,no,yes,no,aug,mon,1,0,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
3425,31,management,married,university.degree,no,no,no,may,fri,1,0,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
3426,32,services,married,high.school,no,yes,yes,apr,mon,6,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
3427,31,blue-collar,single,basic.4y,no,no,yes,nov,wed,2,0,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
3428,36,technician,single,professional.course,no,yes,no,may,thu,1,0,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
3429,41,housemaid,married,high.school,no,yes,no,nov,fri,1,0,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,yes
3430,55,blue-collar,married,basic.9y,no,yes,no,aug,mon,4,0,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
3431,57,management,divorced,university.degree,no,no,no,may,fri,1,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
3432,34,services,married,high.school,no,yes,no,may,fri,3,0,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
3433,30,management,married,high.school,no,yes,no,aug,tue,12,0,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
3434,40,technician,married,university.degree,no,no,no,aug,mon,2,0,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
3435,41,unemployed,married,basic.9y,no,yes,no,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
3437,35,blue-collar,married,basic.9y,no,no,no,jul,wed,6,0,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
3438,59,entrepreneur,married,university.degree,no,no,no,jun,fri,5,0,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
3439,41,self-employed,married,basic.9y,no,yes,no,jun,mon,4,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
3440,35,technician,married,professional.course,no,yes,yes,jul,thu,3,0,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
3441,41,admin.,divorced,high.school,no,no,no,may,mon,4,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
3442,32,admin.,single,university.degree,no,yes,no,jul,thu,2,6,1,success,-1.7,94.215,-40.3,0.846,4991.6,no
3444,60,self-employed,married,basic.9y,no,no,no,aug,tue,13,0,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
3445,34,admin.,married,university.degree,no,no,no,oct,fri,1,0,2,failure,-3.4,92.431,-26.9,0.73,5017.5,yes
3446,48,admin.,married,high.school,no,no,no,may,tue,1,0,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
3447,50,management,married,university.degree,no,yes,no,jul,thu,2,0,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
3448,43,admin.,married,high.school,no,no,no,jun,fri,10,0,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,yes
3449,46,services,divorced,basic.9y,no,no,no,may,wed,2,0,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
3450,50,entrepreneur,married,university.degree,no,no,no,nov,mon,1,0,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no
3451,30,technician,single,university.degree,no,yes,no,aug,wed,1,0,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
3452,44,blue-collar,married,basic.9y,no,yes,no,jul,thu,1,0,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
3453,37,management,married,N/A,no,no,no,dec,wed,3,0,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,yes
3455,32,admin.,married,university.degree,no,yes,no,jun,tue,1,3,2,failure,-2.9,92.963,-40.8,1.262,5076.2,yes
3456,36,technician,married,professional.course,no,yes,no,may,thu,1,0,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
3457,40,services,married,basic.6y,no,no,no,jun,mon,1,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
3458,53,admin.,divorced,university.degree,no,yes,yes,may,thu,2,0,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
3460,34,blue-collar,married,basic.4y,no,yes,yes,may,wed,4,0,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
3461,34,technician,divorced,professional.course,no,no,no,may,wed,1,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
3462,41,self-employed,married,basic.9y,no,yes,no,may,thu,3,0,1,failure,-1.8,92.893,-46.2,1.327,5099.1,yes
3463,48,blue-collar,married,basic.4y,no,no,no,aug,tue,7,0,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
3464,47,blue-collar,married,basic.4y,no,no,no,jun,wed,2,0,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
3465,39,services,married,high.school,no,no,no,may,thu,3,0,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
3466,50,technician,married,basic.9y,no,yes,no,nov,mon,2,0,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
3467,38,technician,single,basic.6y,no,yes,no,nov,wed,1,0,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
3468,37,admin.,single,university.degree,no,yes,no,jun,mon,1,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
3469,29,services,single,basic.9y,no,yes,no,apr,thu,2,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
3470,24,entrepreneur,single,high.school,no,yes,no,jun,fri,1,0,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
3471,46,management,married,university.degree,no,no,no,may,mon,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
3472,35,admin.,single,university.degree,no,no,yes,jun,fri,9,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
3474,33,admin.,single,university.degree,no,yes,no,aug,tue,4,0,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
3475,58,retired,married,professional.course,no,no,no,nov,fri,3,0,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
3476,36,blue-collar,married,basic.4y,no,yes,no,may,fri,2,0,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
3477,41,technician,married,university.degree,no,yes,no,may,fri,3,0,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
3478,33,technician,single,professional.course,no,yes,no,aug,wed,1,0,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
3479,29,admin.,married,university.degree,no,no,yes,aug,fri,5,0,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
3480,51,technician,single,university.degree,no,no,no,jun,fri,1,0,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,yes
3481,52,management,married,university.degree,no,no,no,aug,tue,1,0,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,yes
3482,44,blue-collar,married,basic.9y,no,no,no,jul,fri,3,0,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
3483,42,admin.,married,high.school,no,no,yes,jul,thu,6,0,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
3484,43,admin.,married,university.degree,no,no,no,aug,tue,1,0,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
3485,32,services,married,high.school,no,no,no,jul,mon,1,0,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
3486,32,blue-collar,married,basic.4y,no,no,no,may,mon,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
3487,38,services,married,basic.4y,no,no,yes,jun,thu,1,0,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
3488,32,technician,married,university.degree,no,yes,no,aug,thu,1,0,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
3489,31,technician,married,professional.course,no,no,no,apr,mon,3,0,1,failure,-1.8,93.075,-47.1,1.466,5099.1,no
3490,37,blue-collar,married,basic.9y,no,yes,yes,jul,wed,3,0,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
3491,43,blue-collar,married,basic.9y,no,yes,no,nov,thu,1,0,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
3492,30,technician,married,university.degree,no,no,no,may,mon,4,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
3493,34,blue-collar,married,basic.9y,no,yes,no,may,tue,4,0,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
3494,36,management,married,N/A,no,no,no,jun,mon,2,0,0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,no
3495,29,admin.,single,university.degree,no,yes,no,jul,mon,2,0,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
3496,52,admin.,divorced,university.degree,no,yes,yes,nov,tue,1,0,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
3497,54,retired,divorced,basic.4y,no,no,no,jun,mon,3,0,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
3498,31,services,married,professional.course,no,no,no,nov,thu,3,0,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
3499,37,blue-collar,married,basic.6y,no,yes,no,jul,wed,10,0,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
3500,40,technician,single,university.degree,no,no,no,nov,mon,3,0,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,no
3501,43,technician,married,professional.course,no,no,no,may,thu,5,0,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
3502,35,technician,divorced,professional.course,no,no,no,jun,wed,1,13,2,failure,-1.7,94.055,-39.8,0.739,4991.6,no
3503,37,admin.,single,high.school,no,yes,no,jul,mon,1,0,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
3504,35,services,married,basic.6y,no,no,no,may,mon,6,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
3505,53,admin.,married,professional.course,no,yes,yes,nov,tue,2,0,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
3506,55,blue-collar,married,basic.4y,no,no,no,jun,wed,1,0,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
3507,40,unemployed,married,professional.course,no,no,yes,sep,fri,1,0,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,yes
3508,28,blue-collar,single,high.school,no,yes,no,apr,thu,1,0,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,no
3509,39,blue-collar,single,basic.4y,no,no,yes,jun,fri,4,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
3510,41,blue-collar,married,basic.9y,no,no,no,may,fri,1,0,2,failure,-1.8,92.893,-46.2,1.313,5099.1,no
3511,46,blue-collar,married,basic.6y,no,yes,no,aug,tue,3,0,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
3512,52,self-employed,married,university.degree,no,no,no,may,mon,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
3513,44,admin.,single,high.school,no,no,yes,jul,fri,1,0,0,nonexistent,-1.7,94.215,-40.3,0.861,4991.6,no
3514,31,unemployed,married,high.school,yes,no,no,nov,tue,2,0,1,failure,-0.1,93.2,-42.0,4.153,5195.8,no
3515,31,blue-collar,married,basic.9y,no,no,no,jul,wed,2,0,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
3516,31,admin.,married,university.degree,no,no,no,aug,wed,1,0,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
3517,35,services,married,high.school,no,yes,no,jul,tue,4,0,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
3518,58,blue-collar,married,basic.4y,no,yes,no,may,thu,1,0,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
3519,38,technician,married,professional.course,no,yes,no,mar,fri,2,10,1,success,-1.8,92.843,-50.0,1.726,5099.1,yes
3520,51,admin.,married,basic.4y,no,no,no,may,tue,1,0,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
3521,36,technician,married,professional.course,no,no,no,jun,mon,1,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
3522,47,blue-collar,married,high.school,no,yes,no,jun,mon,3,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
3523,49,admin.,single,high.school,no,no,no,aug,thu,1,0,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
3524,39,housemaid,married,basic.4y,no,yes,yes,aug,fri,1,0,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
3525,33,admin.,single,university.degree,no,yes,no,aug,wed,3,0,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
3526,66,retired,married,professional.course,no,no,yes,mar,tue,1,21,2,failure,-1.8,93.369,-34.8,0.655,5008.7,yes
3527,36,technician,married,professional.course,no,yes,no,aug,mon,1,0,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
3528,46,blue-collar,divorced,basic.9y,no,no,no,apr,tue,3,0,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no
3529,44,services,married,professional.course,no,yes,no,may,thu,2,0,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
3530,50,technician,married,professional.course,no,yes,yes,jun,fri,7,0,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,yes
3531,32,services,married,professional.course,no,yes,no,may,fri,1,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
